#;Kode;PST;GI/Penghantar;Functloc;ID;SID;Merk;Type;Volt;Phasa;Penempatan;Line;Ket.;Attribute 1;Attribute 2;Attribute 3;Attribute 4;Attribute 5;Attribute 6;Attribute 7;Attribute 8
1065;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0012;IS351816916800000106;-;NGK;KERAMIK;500;T;pht 2 arah T11;TRS 500kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
1066;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0012;IS351816916800000107;-;NGK;KERAMIK;500;T;pht 1 arah T13;TRS 500kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
1067;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0012;IS351816916800000108;-;NGK;KERAMIK;500;T;pht 2 arah T13;TRS 500kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
1068;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0012;IS351816916800000109;-;NGK;KERAMIK;500;R;Pht 1 support;TRS 500kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
1069;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0012;IS351816916800000110;-;NGK;KERAMIK;500;S;Pht 1 support;TRS 500kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
1070;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0012;IS351816916800000111;-;NGK;KERAMIK;500;T;Pht 1 support;TRS 500kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
1071;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0013;IS351816916800000112;-;NGK;KERAMIK;500;R;pht 1 arah T12;TRS 500kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
1072;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0013;IS351816916800000113;-;NGK;KERAMIK;500;R;pht 2 arah T12;TRS 500kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
1073;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0013;IS351816916800000114;-;NGK;KERAMIK;500;R;pht 1 arah T15;TRS 500kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
1074;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0013;IS351816916800000115;-;NGK;KERAMIK;500;R;pht 2 arah T15;TRS 500kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
1075;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0013;IS351816916800000116;-;NGK;KERAMIK;500;S;pht 1 arah T12;TRS 500kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
1076;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0013;IS351816916800000117;-;NGK;KERAMIK;500;S;pht 2 arah T12;TRS 500kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
1077;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0013;IS351816916800000118;-;NGK;KERAMIK;500;S;pht 1 arah T15;TRS 500kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
1078;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0013;IS351816916800000119;-;NGK;KERAMIK;500;S;pht 2 arah T15;TRS 500kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
1079;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0013;IS351816916800000120;-;NGK;KERAMIK;500;T;pht 1 arah T12;TRS 500kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
1080;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0013;IS351816916800000121;-;NGK;KERAMIK;500;T;pht 2 arah T12;TRS 500kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
1081;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0013;IS351816916800000122;-;NGK;KERAMIK;500;T;pht 1 arah T15;TRS 500kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
1082;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0013;IS351816916800000123;-;NGK;KERAMIK;500;T;pht 2 arah T15;TRS 500kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
1083;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0013;IS351816916800000124;-;NGK;KERAMIK;500;R;Pht 1 support;TRS 500kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
1084;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0013;IS351816916800000125;-;NGK;KERAMIK;500;S;Pht 1 support;TRS 500kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
1085;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0013;IS351816916800000126;-;NGK;KERAMIK;500;T;Pht 1 support;TRS 500kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
1086;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0014;IS351816916800000127;-;NGK;KERAMIK;500;R;Pht 1;TRS 500kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
1087;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0014;IS351816916800000128;-;NGK;KERAMIK;500;S;Pht 1;TRS 500kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
1088;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0014;IS351816916800000129;-;NGK;KERAMIK;500;T;Pht 1;TRS 500kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
1089;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0014;IS351816916800000130;-;NGK;KERAMIK;500;R;Pht 2;TRS 500kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
1090;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0014;IS351816916800000131;-;NGK;KERAMIK;500;S;Pht 2;TRS 500kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
1091;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0014;IS351816916800000132;-;NGK;KERAMIK;500;T;Pht 2;TRS 500kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
1092;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0015;IS351816916800000133;-;NGK;KERAMIK;500;R;Pht 1;TRS 500kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
1093;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0015;IS351816916800000134;-;NGK;KERAMIK;500;S;Pht 1;TRS 500kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
1094;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0015;IS351816916800000135;-;NGK;KERAMIK;500;T;Pht 1;TRS 500kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
1095;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0015;IS351816916800000136;-;NGK;KERAMIK;500;R;Pht 2;TRS 500kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
1096;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0015;IS351816916800000137;-;NGK;KERAMIK;500;S;Pht 2;TRS 500kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
1097;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0015;IS351816916800000138;-;NGK;KERAMIK;500;T;Pht 2;TRS 500kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
1098;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0016;IS351816916800000139;-;NGK;KERAMIK;500;R;pht 1 arah T15;TRS 500kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
1099;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0016;IS351816916800000140;-;NGK;KERAMIK;500;R;pht 2 arah T15;TRS 500kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
1100;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0016;IS351816916800000141;-;NGK;KERAMIK;500;R;pht 1 arah T17;TRS 500kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
1101;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0016;IS351816916800000142;-;NGK;KERAMIK;500;R;pht 2 arah T17;TRS 500kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
1102;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0016;IS351816916800000143;-;NGK;KERAMIK;500;S;pht 1 arah T15;TRS 500kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
1103;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0016;IS351816916800000144;-;NGK;KERAMIK;500;S;pht 2 arah T15;TRS 500kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
1104;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0016;IS351816916800000145;-;NGK;KERAMIK;500;S;pht 1 arah T17;TRS 500kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
1105;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0016;IS351816916800000146;-;NGK;KERAMIK;500;S;pht 2 arah T17;TRS 500kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
1106;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0016;IS351816916800000147;-;NGK;KERAMIK;500;T;pht 1 arah T15;TRS 500kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
1107;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0016;IS351816916800000148;-;NGK;KERAMIK;500;T;pht 2 arah T15;TRS 500kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
1108;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0016;IS351816916800000149;-;NGK;KERAMIK;500;T;pht 1 arah T17;TRS 500kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
1109;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0016;IS351816916800000150;-;NGK;KERAMIK;500;T;pht 2 arah T17;TRS 500kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
1110;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0017;IS351816916800000151;-;NGK;KERAMIK;500;R;Pht 1;TRS 500kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
1111;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0017;IS351816916800000152;-;NGK;KERAMIK;500;S;Pht 1;TRS 500kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
1112;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0017;IS351816916800000153;-;NGK;KERAMIK;500;T;Pht 1;TRS 500kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
1113;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0017;IS351816916800000154;-;NGK;KERAMIK;500;R;Pht 2;TRS 500kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
1114;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0017;IS351816916800000155;-;NGK;KERAMIK;500;S;Pht 2;TRS 500kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
1115;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0017;IS351816916800000156;-;NGK;KERAMIK;500;T;Pht 2;TRS 500kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
1116;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0018;IS351816916800000157;-;NGK;KERAMIK;500;R;Pht 1;TRS 500kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
1117;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0018;IS351816916800000158;-;NGK;KERAMIK;500;S;Pht 1;TRS 500kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
1118;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0018;IS351816916800000159;-;NGK;KERAMIK;500;T;Pht 1;TRS 500kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
1119;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0018;IS351816916800000160;-;NGK;KERAMIK;500;R;Pht 2;TRS 500kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
1120;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0018;IS351816916800000161;-;NGK;KERAMIK;500;S;Pht 2;TRS 500kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
1121;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0018;IS351816916800000162;-;NGK;KERAMIK;500;T;Pht 2;TRS 500kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
1122;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0019;IS351816916800000163;-;NGK;KERAMIK;500;R;Pht 1;TRS 500kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
1123;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0019;IS351816916800000164;-;NGK;KERAMIK;500;S;Pht 1;TRS 500kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
1124;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0019;IS351816916800000165;-;NGK;KERAMIK;500;T;Pht 1;TRS 500kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
1125;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0019;IS351816916800000166;-;NGK;KERAMIK;500;R;Pht 2;TRS 500kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
1126;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0019;IS351816916800000167;-;NGK;KERAMIK;500;S;Pht 2;TRS 500kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
1127;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0019;IS351816916800000168;-;NGK;KERAMIK;500;T;Pht 2;TRS 500kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
1128;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0020;IS351816916800000169;-;NGK;KERAMIK;500;R;Pht 1;TRS 500kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
1129;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0020;IS351816916800000170;-;NGK;KERAMIK;500;S;Pht 1;TRS 500kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
1130;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0020;IS351816916800000171;-;NGK;KERAMIK;500;T;Pht 1;TRS 500kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
1131;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0020;IS351816916800000172;-;NGK;KERAMIK;500;R;Pht 2;TRS 500kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
1132;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0020;IS351816916800000173;-;NGK;KERAMIK;500;S;Pht 2;TRS 500kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
1133;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0020;IS351816916800000174;-;NGK;KERAMIK;500;T;Pht 2;TRS 500kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
1134;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0021;IS351816916800000175;-;NGK;KERAMIK;500;R;Pht 1;TRS 500kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
1135;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0021;IS351816916800000176;-;NGK;KERAMIK;500;S;Pht 1;TRS 500kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
1136;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0021;IS351816916800000177;-;NGK;KERAMIK;500;T;Pht 1;TRS 500kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
1137;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0021;IS351816916800000178;-;NGK;KERAMIK;500;R;Pht 2;TRS 500kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
1138;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0021;IS351816916800000179;-;NGK;KERAMIK;500;S;Pht 2;TRS 500kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
1139;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0021;IS351816916800000180;-;NGK;KERAMIK;500;T;Pht 2;TRS 500kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
1140;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0022;IS351816916800000181;-;NGK;KERAMIK;500;R;Pht 1;TRS 500kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
1141;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0022;IS351816916800000182;-;NGK;KERAMIK;500;S;Pht 1;TRS 500kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
1142;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0022;IS351816916800000183;-;NGK;KERAMIK;500;T;Pht 1;TRS 500kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
1143;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0022;IS351816916800000184;-;NGK;KERAMIK;500;R;Pht 2;TRS 500kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
1144;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0022;IS351816916800000185;-;NGK;KERAMIK;500;S;Pht 2;TRS 500kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
1145;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0022;IS351816916800000186;-;NGK;KERAMIK;500;T;Pht 2;TRS 500kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
1146;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0023;IS351816916800000187;-;NGK;KERAMIK;500;R;Pht 1;TRS 500kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
1147;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0023;IS351816916800000188;-;NGK;KERAMIK;500;S;Pht 1;TRS 500kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
1148;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0023;IS351816916800000189;-;NGK;KERAMIK;500;T;Pht 1;TRS 500kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
1149;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0023;IS351816916800000190;-;NGK;KERAMIK;500;R;Pht 2;TRS 500kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
1150;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0023;IS351816916800000191;-;NGK;KERAMIK;500;S;Pht 2;TRS 500kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
1151;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0023;IS351816916800000192;-;NGK;KERAMIK;500;T;Pht 2;TRS 500kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
1152;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0024;IS351816916800000193;-;NGK;KERAMIK;500;R;Pht 1;TRS 500kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
1153;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0024;IS351816916800000194;-;NGK;KERAMIK;500;S;Pht 1;TRS 500kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
1154;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0024;IS351816916800000195;-;NGK;KERAMIK;500;T;Pht 1;TRS 500kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
1155;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0024;IS351816916800000196;-;NGK;KERAMIK;500;R;Pht 2;TRS 500kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
1156;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0024;IS351816916800000197;-;NGK;KERAMIK;500;S;Pht 2;TRS 500kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
1157;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0024;IS351816916800000198;-;NGK;KERAMIK;500;T;Pht 2;TRS 500kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
1158;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0025;IS351816916800000199;-;NGK;KERAMIK;500;R;pht 1 arah T24;TRS 500kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
1159;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0025;IS351816916800000200;-;NGK;KERAMIK;500;R;pht 2 arah T24;TRS 500kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
1160;IS;Isolator dan Stringset;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0025;IS351816916800000201;-;NGK;KERAMIK;500;R;pht 1 arah T26;TRS 500kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
